[rosmaster.main][INFO] 2020-03-02 17:47:52,989: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-03-02 17:47:52,990: Starting ROS Master Node
[rosmaster.master][INFO] 2020-03-02 18:39:49,848: -SERVICE [/rl_coach_175_1583171277747/get_loggers] /rl_coach_175_1583171277747 rosrpc://169.254.1.3:45405
[rosmaster.master][INFO] 2020-03-02 18:39:49,848: -SERVICE [/rl_coach_175_1583171277747/set_logger_level] /rl_coach_175_1583171277747 rosrpc://169.254.1.3:45405
[rosmaster.master][INFO] 2020-03-02 18:39:49,854: -SUB [/clock] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,860: -SUB [/odom] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,861: -PUB [/rosout] /robot_state_publisher http://169.254.1.3:36985/
[rosmaster.master][INFO] 2020-03-02 18:39:49,861: -SUB [/scan] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,862: -PUB [/tf] /robot_state_publisher http://169.254.1.3:36985/
[rosmaster.master][INFO] 2020-03-02 18:39:49,862: -SUB [/robot_bumper] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,862: -SUB [/camera/image_raw] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,862: -PUB [/tf_static] /robot_state_publisher http://169.254.1.3:36985/
[rosmaster.master][INFO] 2020-03-02 18:39:49,863: -SUB [/imu/wheel_lb] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,863: -SUB [/clock] /robot_state_publisher http://169.254.1.3:36985/
[rosmaster.master][INFO] 2020-03-02 18:39:49,863: -PUB [/cmd_vel] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,864: -SUB [/rover_ns/joint_states] /robot_state_publisher http://169.254.1.3:36985/
[rosmaster.master][INFO] 2020-03-02 18:39:49,864: -PUB [/current_position] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,866: -SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher rosrpc://169.254.1.3:45981
[rosmaster.master][INFO] 2020-03-02 18:39:49,866: -PUB [/distance_travelled] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,868: -SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher rosrpc://169.254.1.3:45981
[rosmaster.master][INFO] 2020-03-02 18:39:49,869: -PUB [/rosout] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,870: -SUB [/clock] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,871: -SERVICE [/rl_coach_175_1583171277747/get_loggers] /rl_coach_175_1583171277747 rosrpc://169.254.1.3:45405
[rosmaster.master][INFO] 2020-03-02 18:39:49,871: -SUB [/cmd_vel] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,871: -SERVICE [/rl_coach_175_1583171277747/set_logger_level] /rl_coach_175_1583171277747 rosrpc://169.254.1.3:45405
[rosmaster.master][INFO] 2020-03-02 18:39:49,872: -PUB [/rover_ns/corner_lb_wheel_lb_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,874: -PUB [/rover_ns/rocker_right_bogie_right_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,874: -PUB [/rover_ns/bogie_left_corner_lf_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,875: -PUB [/rover_ns/corner_rf_wheel_rf_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,875: -PUB [/rover_ns/rocker_left_corner_lb_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,875: -PUB [/rover_ns/joint_state_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,875: -PUB [/rosout] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,876: -PUB [/rover_ns/bogie_right_wheel_rm_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,876: -PUB [/rover_ns/bogie_left_wheel_lm_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,876: -PUB [/rover_ns/rocker_left_bogie_left_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,876: -PUB [/rover_ns/rocker_right_corner_rb_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,876: -PUB [/rover_ns/body_rocker_left_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,876: -PUB [/rover_ns/corner_lf_wheel_lf_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,877: -PUB [/rover_ns/corner_rb_wheel_rb_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,877: -PUB [/rover_ns/bogie_right_corner_rf_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,877: -PUB [/rover_ns/body_rocker_right_controller/command] /motion http://169.254.1.3:37501/
[rosmaster.master][INFO] 2020-03-02 18:39:49,877: -SERVICE [/motion/get_loggers] /motion rosrpc://169.254.1.3:35243
[rosmaster.master][INFO] 2020-03-02 18:39:49,877: -SERVICE [/motion/set_logger_level] /motion rosrpc://169.254.1.3:35243
[rosmaster.master][INFO] 2020-03-02 18:39:49,881: -PUB [/rover_ns/joint_states] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,890: -SUB [/rover_ns/bogie_right_corner_rf_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,891: -PUB [/rover_ns/bogie_right_corner_rf_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,891: -PUB [/rover_ns/bogie_right_corner_rf_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,893: -PUB [/rover_ns/bogie_right_corner_rf_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,893: -SERVICE [/rover_ns/bogie_right_corner_rf_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,902: -SUB [/rover_ns/rocker_right_corner_rb_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,903: -PUB [/rover_ns/rocker_right_corner_rb_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,904: -PUB [/rover_ns/rocker_right_corner_rb_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,904: -PUB [/rover_ns/rocker_right_corner_rb_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,905: -SERVICE [/rover_ns/rocker_right_corner_rb_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,909: -PUB [/rosout] /message_to_tf http://169.254.1.3:34621/
[rosmaster.master][INFO] 2020-03-02 18:39:49,910: -PUB [/tf] /message_to_tf http://169.254.1.3:34621/
[rosmaster.master][INFO] 2020-03-02 18:39:49,910: -PUB [/message_to_tf/pose] /message_to_tf http://169.254.1.3:34621/
[rosmaster.master][INFO] 2020-03-02 18:39:49,911: -PUB [/message_to_tf/euler] /message_to_tf http://169.254.1.3:34621/
[rosmaster.master][INFO] 2020-03-02 18:39:49,911: -SUB [/clock] /message_to_tf http://169.254.1.3:34621/
[rosmaster.master][INFO] 2020-03-02 18:39:49,912: -SUB [/odom] /message_to_tf http://169.254.1.3:34621/
[rosmaster.master][INFO] 2020-03-02 18:39:49,912: -SERVICE [/message_to_tf/get_loggers] /message_to_tf rosrpc://169.254.1.3:51945
[rosmaster.master][INFO] 2020-03-02 18:39:49,913: -SERVICE [/message_to_tf/set_logger_level] /message_to_tf rosrpc://169.254.1.3:51945
[rosmaster.master][INFO] 2020-03-02 18:39:49,913: -SUB [/rover_ns/rocker_left_corner_lb_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,914: -PUB [/rover_ns/rocker_left_corner_lb_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,915: -PUB [/rover_ns/rocker_left_corner_lb_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,915: publisherUpdate[/cmd_vel] -> http://169.254.1.3:37501/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,916: -PUB [/rover_ns/rocker_left_corner_lb_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,916: publisherUpdate[/cmd_vel] -> http://169.254.1.3:37501/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,917: -SERVICE [/rover_ns/rocker_left_corner_lb_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,917: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']
[rosmaster.master][INFO] 2020-03-02 18:39:49,918: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,918: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']
[rosmaster.master][INFO] 2020-03-02 18:39:49,919: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,919: publisherUpdate[/tf] -> http://169.254.1.53:42305/ ['http://169.254.1.3:34621/']
[rosmaster.master][INFO] 2020-03-02 18:39:49,920: publisherUpdate[/tf] -> http://169.254.1.53:42305/ ['http://169.254.1.3:34621/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,920: publisherUpdate[/tf_static] -> http://169.254.1.53:42305/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,920: publisherUpdate[/rover_ns/corner_lb_wheel_lb_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,921: publisherUpdate[/tf_static] -> http://169.254.1.53:42305/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,922: publisherUpdate[/rover_ns/corner_lb_wheel_lb_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,923: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:34039/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']
[rosmaster.master][INFO] 2020-03-02 18:39:49,923: publisherUpdate[/rover_ns/rocker_right_bogie_right_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,923: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:34039/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,924: -SUB [/rover_ns/bogie_left_corner_lf_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,924: publisherUpdate[/rover_ns/rocker_right_bogie_right_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,924: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:34039/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']
[rosmaster.master][INFO] 2020-03-02 18:39:49,925: publisherUpdate[/rover_ns/bogie_left_corner_lf_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,925: -PUB [/rover_ns/bogie_left_corner_lf_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,926: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:34039/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,926: publisherUpdate[/rover_ns/bogie_left_corner_lf_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[0, 'Tried to advertise a service that is already advertised in this node [/imu_service]', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,927: -PUB [/rover_ns/bogie_left_corner_lf_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,927: publisherUpdate[/tf] -> http://169.254.1.53:42305/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,927: publisherUpdate[/rover_ns/corner_rf_wheel_rf_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,928: -PUB [/rover_ns/bogie_left_corner_lf_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,928: publisherUpdate[/tf] -> http://169.254.1.53:42305/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,929: publisherUpdate[/rover_ns/corner_rf_wheel_rf_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,929: -SERVICE [/rover_ns/bogie_left_corner_lf_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,930: publisherUpdate[/rover_ns/rocker_left_corner_lb_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,930: publisherUpdate[/rover_ns/rocker_left_corner_lb_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[0, 'Tried to advertise a service that is already advertised in this node [/imu_service]', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,931: publisherUpdate[/rover_ns/bogie_right_wheel_rm_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,931: publisherUpdate[/rover_ns/bogie_right_wheel_rm_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,931: publisherUpdate[/rover_ns/bogie_left_wheel_lm_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,932: publisherUpdate[/rover_ns/bogie_left_wheel_lm_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,932: publisherUpdate[/rover_ns/rocker_left_bogie_left_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,933: publisherUpdate[/rover_ns/rocker_left_bogie_left_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,933: publisherUpdate[/rover_ns/rocker_right_corner_rb_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,934: publisherUpdate[/rover_ns/rocker_right_corner_rb_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[0, 'Tried to advertise a service that is already advertised in this node [/imu_service]', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,934: publisherUpdate[/rover_ns/body_rocker_left_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,934: publisherUpdate[/rover_ns/body_rocker_left_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,934: publisherUpdate[/rover_ns/corner_lf_wheel_lf_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,935: -SUB [/rover_ns/rocker_right_bogie_right_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,939: publisherUpdate[/rover_ns/corner_lf_wheel_lf_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,939: publisherUpdate[/rover_ns/corner_rb_wheel_rb_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,939: publisherUpdate[/rover_ns/corner_rb_wheel_rb_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,940: -PUB [/rover_ns/rocker_right_bogie_right_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,940: publisherUpdate[/rover_ns/bogie_right_corner_rf_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,941: -PUB [/rover_ns/rocker_right_bogie_right_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,941: publisherUpdate[/rover_ns/bogie_right_corner_rf_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[0, 'Tried to advertise a service that is already advertised in this node [/imu_service]', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,941: publisherUpdate[/rover_ns/body_rocker_right_controller/command] -> http://169.254.1.3:33331/ []
[rosmaster.master][INFO] 2020-03-02 18:39:49,941: -PUB [/rover_ns/rocker_right_bogie_right_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,942: publisherUpdate[/rover_ns/body_rocker_right_controller/command] -> http://169.254.1.3:33331/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 18:39:49,942: -SERVICE [/rover_ns/rocker_right_bogie_right_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,950: -SUB [/rover_ns/rocker_left_bogie_left_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,951: -PUB [/rover_ns/rocker_left_bogie_left_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,951: -PUB [/rover_ns/rocker_left_bogie_left_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,952: -PUB [/rover_ns/rocker_left_bogie_left_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,952: -SERVICE [/rover_ns/rocker_left_bogie_left_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,959: -SUB [/rover_ns/corner_rf_wheel_rf_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,960: -PUB [/rover_ns/corner_rf_wheel_rf_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,961: -PUB [/rover_ns/corner_rf_wheel_rf_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,961: -PUB [/rover_ns/corner_rf_wheel_rf_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,961: -SERVICE [/rover_ns/corner_rf_wheel_rf_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,966: -SUB [/rover_ns/bogie_right_wheel_rm_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,967: -PUB [/rover_ns/bogie_right_wheel_rm_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,967: -PUB [/rover_ns/bogie_right_wheel_rm_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,967: -PUB [/rover_ns/bogie_right_wheel_rm_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,968: -SERVICE [/rover_ns/bogie_right_wheel_rm_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,972: -SUB [/rover_ns/corner_rb_wheel_rb_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,973: -PUB [/rover_ns/corner_rb_wheel_rb_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,973: -PUB [/rover_ns/corner_rb_wheel_rb_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,974: -PUB [/rover_ns/corner_rb_wheel_rb_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,974: -SERVICE [/rover_ns/corner_rb_wheel_rb_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,978: -SUB [/rover_ns/corner_lb_wheel_lb_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,979: -PUB [/rover_ns/corner_lb_wheel_lb_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,980: -PUB [/rover_ns/corner_lb_wheel_lb_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,980: -PUB [/rover_ns/corner_lb_wheel_lb_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,980: -SERVICE [/rover_ns/corner_lb_wheel_lb_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,985: -SUB [/rover_ns/bogie_left_wheel_lm_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,986: -PUB [/rover_ns/bogie_left_wheel_lm_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,986: -PUB [/rover_ns/bogie_left_wheel_lm_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,987: -PUB [/rover_ns/bogie_left_wheel_lm_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,987: -SERVICE [/rover_ns/bogie_left_wheel_lm_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:49,994: -SUB [/rover_ns/corner_lf_wheel_lf_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,995: -PUB [/rover_ns/corner_lf_wheel_lf_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,995: -PUB [/rover_ns/corner_lf_wheel_lf_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,996: -PUB [/rover_ns/corner_lf_wheel_lf_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 18:39:49,997: -SERVICE [/rover_ns/corner_lf_wheel_lf_controller/pid/set_parameters] /gazebo rosrpc://169.254.1.3:38541
[rosmaster.master][INFO] 2020-03-02 18:39:50,137: -SUB [/clock] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,137: -SUB [/odom] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,138: -SUB [/scan] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,138: -SUB [/robot_bumper] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,138: -SUB [/camera/image_raw] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,138: -SUB [/imu/wheel_lb] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,138: -PUB [/cmd_vel] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,138: -PUB [/current_position] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,138: -PUB [/distance_travelled] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,138: -PUB [/rosout] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:50,138: -SERVICE [/rl_coach_175_1583171277747/get_loggers] /rl_coach_175_1583171277747 rosrpc://169.254.1.3:45405
